assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_label
CHEMBL4423789,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,IC50,nM,139.0,CHEMBL2425,IC50,nM,139.0,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,COc1ccc(CCCCCCC(=O)O)cc1Cc1cnc2nc(N)nc(N)c2c1OC,CHEMBL5561705,IC50,nM,3.0,CHEMBL2425,IC50,uM,0.003,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,COc1ccc(C#Cc2cccc(C(=O)O)c2)cc1Cc1cnc2nc(N)nc(N)c2c1OC,CHEMBL5561721,IC50,nM,5.0,CHEMBL2425,IC50,uM,0.005,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccccc1,CHEMBL550769,IC50,nM,33.0,CHEMBL2425,IC50,uM,0.033,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)cc1,CHEMBL564277,IC50,nM,9.0,CHEMBL2425,IC50,uM,0.009,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc([N+](=O)[O-])cc1,CHEMBL564937,IC50,nM,8.0,CHEMBL2425,IC50,uM,0.008,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc2ccccc2c1,CHEMBL550296,IC50,nM,8.0,CHEMBL2425,IC50,uM,0.008,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Br)cc1,CHEMBL565179,IC50,nM,10.0,CHEMBL2425,IC50,uM,0.01,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506101,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL551049,IC50,nM,2.0,CHEMBL2425,IC50,uM,0.002,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL5506102,Cc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL562369,IC50,nM,36.0,CHEMBL2425,IC50,nM,36.0,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL3101467,Nc1nc2[nH]c3cccc(Sc4cccc5ccccc45)c3c2c(=O)[nH]1,CHEMBL3099581,Ki,nM,3.1,CHEMBL2425,Ki,nM,3.1,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL3101467,Nc1nc2[nH]c3cccc(Sc4ccccc4)c3c2c(=O)[nH]1,CHEMBL3099580,Ki,nM,2.0,CHEMBL2425,Ki,nM,2.0,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL3101467,Nc1nc2[nH]c3cccc(Sc4ccc5ccccc5c4)c3c2c(=O)[nH]1,CHEMBL3099582,Ki,nM,1.8,CHEMBL2425,Ki,nM,1.8,"TgDHFR-TS (T. gondii, apicomplexan)"
CHEMBL879983,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O,CHEMBL25817,IC50,nM,120.0,CHEMBL202,I50,M,1.2E-7,HsDHFR (H. sapiens)
CHEMBL879983,CC(C)(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O,CHEMBL277176,IC50,nM,61.0,CHEMBL202,I50,M,6.1E-8,HsDHFR (H. sapiens)
CHEMBL879983,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC,CHEMBL279455,IC50,nM,44.0,CHEMBL202,I50,M,4.4E-8,HsDHFR (H. sapiens)
CHEMBL879983,C/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL23338,IC50,nM,93.0,CHEMBL202,I50,M,9.3E-8,HsDHFR (H. sapiens)
CHEMBL668278,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCN)C(=O)O)cc1,CHEMBL36083,IC50,nM,2.5,CHEMBL202,IC50,nM,2.5,HsDHFR (H. sapiens)
CHEMBL668279,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCN)C(=O)O)cc1,CHEMBL36083,IC50,nM,1.0,CHEMBL202,IC50,nM,1.0,HsDHFR (H. sapiens)
CHEMBL879983,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,450.0,CHEMBL202,I50,M,4.5E-7,HsDHFR (H. sapiens)
CHEMBL668277,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,0.82,CHEMBL202,IC50,nM,0.82,HsDHFR (H. sapiens)
CHEMBL668441,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,200000.0,CHEMBL202,IC50,uM,200.0,HsDHFR (H. sapiens)
CHEMBL668441,Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1,CHEMBL61708,IC50,nM,10000.0,CHEMBL202,IC50,uM,10.0,HsDHFR (H. sapiens)
CHEMBL879983,C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL282022,IC50,nM,110.0,CHEMBL202,I50,M,1.1E-7,HsDHFR (H. sapiens)
CHEMBL668441,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,CHEMBL225072,IC50,nM,2300.0,CHEMBL202,IC50,uM,2.3,HsDHFR (H. sapiens)
CHEMBL663135,N#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL34918,IC50,nM,460.0,CHEMBL202,IC50,M,4.6E-7,HsDHFR (H. sapiens)
CHEMBL879983,CCc1cc(Cc2cnc(N)nc2N)cc(C)c1OC,CHEMBL23447,IC50,nM,310.0,CHEMBL202,I50,M,3.1E-7,HsDHFR (H. sapiens)
CHEMBL879983,CCCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL278345,IC50,nM,67.0,CHEMBL202,I50,M,6.7E-8,HsDHFR (H. sapiens)
CHEMBL668278,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)(F)CN)C(=O)O)cc1,CHEMBL83644,IC50,nM,1.3,CHEMBL202,IC50,nM,1.3,HsDHFR (H. sapiens)
CHEMBL663135,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,1.2,CHEMBL202,IC50,M,1.2E-9,HsDHFR (H. sapiens)
CHEMBL668441,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CHEMBL119,IC50,nM,90.0,CHEMBL202,IC50,uM,0.09,HsDHFR (H. sapiens)
CHEMBL879983,CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL23609,IC50,nM,170.0,CHEMBL202,I50,M,1.7E-7,HsDHFR (H. sapiens)
CHEMBL663135,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL422395,IC50,nM,300.0,CHEMBL202,IC50,M,3E-7,HsDHFR (H. sapiens)
CHEMBL663134,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL422395,IC50,nM,22000.0,CHEMBL202,IC50,M,0.000022,HsDHFR (H. sapiens)
CHEMBL879983,CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1O,CHEMBL440946,IC50,nM,29.0,CHEMBL202,I50,M,2.9E-8,HsDHFR (H. sapiens)
CHEMBL879983,COc1c(C)cc(Cc2cnc(N)nc2N)cc1C,CHEMBL287553,IC50,nM,370.0,CHEMBL202,I50,M,3.7E-7,HsDHFR (H. sapiens)
CHEMBL879983,COc1c(C(C)(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C,CHEMBL24374,IC50,nM,58.0,CHEMBL202,I50,M,5.8E-8,HsDHFR (H. sapiens)
CHEMBL668441,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,66.0,CHEMBL202,IC50,uM,0.066,HsDHFR (H. sapiens)
CHEMBL879983,C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,CHEMBL24503,IC50,nM,20.0,CHEMBL202,I50,M,2E-8,HsDHFR (H. sapiens)
CHEMBL879983,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O,CHEMBL25888,IC50,nM,49.0,CHEMBL202,I50,M,4.9E-8,HsDHFR (H. sapiens)
CHEMBL667987,Nc1cc(N)c2cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2c1,CHEMBL109260,IC50,nM,14.0,CHEMBL202,I50,uM,0.014,HsDHFR (H. sapiens)
CHEMBL667987,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,26.0,CHEMBL202,I50,uM,0.026,HsDHFR (H. sapiens)
CHEMBL668427,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,20.0,CHEMBL202,IC50,uM,0.02,HsDHFR (H. sapiens)
CHEMBL669277,NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(O)c3c2Cl)cc1)C(=O)O,CHEMBL288142,IC50,nM,430.0,CHEMBL202,I50,uM,0.43,HsDHFR (H. sapiens)
CHEMBL668427,Nc1ncnc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc12,CHEMBL430797,IC50,nM,19000.0,CHEMBL202,IC50,uM,19.0,HsDHFR (H. sapiens)
CHEMBL668085,COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1,CHEMBL104787,IC50,nM,730.0,CHEMBL202,IC50,uM,0.73,HsDHFR (H. sapiens)
CHEMBL669278,NCCCC(NC(=O)c1ccc(NCC2CNc3nc(N)nc(O)c3C2)cc1)C(=O)O,CHEMBL289923,IC50,nM,2000.0,CHEMBL202,I50,uM,2.0,HsDHFR (H. sapiens)
CHEMBL668085,COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1,CHEMBL323960,IC50,nM,750.0,CHEMBL202,IC50,uM,0.75,HsDHFR (H. sapiens)
CHEMBL668085,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CHEMBL119,IC50,nM,1.4,CHEMBL202,IC50,uM,0.0014,HsDHFR (H. sapiens)
CHEMBL668094,C=C(CC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,CHEMBL65616,IC50,nM,6.4,CHEMBL202,IC50,nM,6.4,HsDHFR (H. sapiens)
CHEMBL668094,Nc1nc(N)c2nc(CCc3ccc(C(=O)NC(C(=O)O)C(O)CC(=O)O)cc3)cnc2n1,CHEMBL73267,IC50,nM,5.9,CHEMBL202,IC50,nM,5.9,HsDHFR (H. sapiens)
CHEMBL668094,C=C(CC(NC(=O)c1ccc(C(CC)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,CHEMBL308279,IC50,nM,5.8,CHEMBL202,IC50,nM,5.8,HsDHFR (H. sapiens)
CHEMBL668094,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,3.9,CHEMBL202,IC50,nM,3.9,HsDHFR (H. sapiens)
CHEMBL668094,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(C(=O)O)C(O)CC(=O)O)cc1,CHEMBL307820,IC50,nM,5.3,CHEMBL202,IC50,nM,5.3,HsDHFR (H. sapiens)
CHEMBL668094,C=C(CC(NC(=O)c1ccc(CCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,CHEMBL307486,IC50,nM,8.8,CHEMBL202,IC50,nM,8.8,HsDHFR (H. sapiens)
CHEMBL668094,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL296373,IC50,nM,4.4,CHEMBL202,IC50,nM,4.4,HsDHFR (H. sapiens)
CHEMBL668094,Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,CHEMBL293263,IC50,nM,4.1,CHEMBL202,IC50,nM,4.1,HsDHFR (H. sapiens)
CHEMBL668093,CN(Cc1cnc2ncnc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL74422,IC50,nM,6000.0,CHEMBL202,IC50,uM,6.0,HsDHFR (H. sapiens)
CHEMBL668093,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,24.0,CHEMBL202,IC50,uM,0.024,HsDHFR (H. sapiens)
CHEMBL668104,COc1ccc(C#CCCC(=O)O)cc1Cc1cnc(N)nc1N,CHEMBL34823,IC50,nM,30000.0,CHEMBL202,IC50,nM,30000.0,HsDHFR (H. sapiens)
CHEMBL668103,COc1ccc(C#CCCC(=O)O)cc1Cc1cnc(N)nc1N,CHEMBL34823,IC50,nM,5000.0,CHEMBL202,IC50,nM,5000.0,HsDHFR (H. sapiens)
CHEMBL668093,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,CHEMBL376180,IC50,nM,25.0,CHEMBL202,IC50,uM,0.025,HsDHFR (H. sapiens)
CHEMBL667004,CCOc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,CHEMBL58908,IC50,nM,140.0,CHEMBL202,I50,M,1.4E-7,HsDHFR (H. sapiens)
CHEMBL668280,COc1cc(Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1,CHEMBL38053,IC50,nM,1.5,CHEMBL202,IC50,nM,1.5,HsDHFR (H. sapiens)
CHEMBL667004,Cc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,CHEMBL291540,IC50,nM,190.0,CHEMBL202,I50,M,1.9E-7,HsDHFR (H. sapiens)
CHEMBL668097,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N,CHEMBL37520,IC50,nM,8000.0,CHEMBL202,IC50,nM,8000.0,HsDHFR (H. sapiens)
CHEMBL668096,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N,CHEMBL37520,IC50,nM,5000.0,CHEMBL202,IC50,nM,5000.0,HsDHFR (H. sapiens)
CHEMBL668098,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N,CHEMBL37520,IC50,nM,8000.0,CHEMBL202,IC50,nM,8000.0,HsDHFR (H. sapiens)
CHEMBL880679,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,5000.0,CHEMBL202,IC50,nM,5000.0,HsDHFR (H. sapiens)
CHEMBL668105,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,2000.0,CHEMBL202,IC50,nM,2000.0,HsDHFR (H. sapiens)
CHEMBL668276,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,300000.0,CHEMBL202,IC50,nM,300000.0,HsDHFR (H. sapiens)
CHEMBL667004,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,CHEMBL61356,IC50,nM,66.0,CHEMBL202,I50,M,6.6E-8,HsDHFR (H. sapiens)
CHEMBL667004,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,CHEMBL301629,IC50,nM,46.0,CHEMBL202,I50,M,4.6E-8,HsDHFR (H. sapiens)
CHEMBL667004,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,450.0,CHEMBL202,I50,M,4.5E-7,HsDHFR (H. sapiens)
CHEMBL667004,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2C,CHEMBL61857,IC50,nM,14.0,CHEMBL202,I50,M,1.4E-8,HsDHFR (H. sapiens)
CHEMBL668093,Nc1ncnc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc12,CHEMBL430797,IC50,nM,19000.0,CHEMBL202,IC50,uM,19.0,HsDHFR (H. sapiens)
CHEMBL667004,CCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,CHEMBL58481,IC50,nM,110.0,CHEMBL202,I50,M,1.1E-7,HsDHFR (H. sapiens)
CHEMBL668440,COc1ccc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc1,CHEMBL146925,IC50,nM,27000.0,CHEMBL202,IC50,uM,27.0,HsDHFR (H. sapiens)
CHEMBL668440,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CHEMBL119,IC50,nM,18.0,CHEMBL202,IC50,uM,0.018,HsDHFR (H. sapiens)
CHEMBL668440,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccccc1)C3,CHEMBL421959,IC50,nM,32000.0,CHEMBL202,IC50,uM,32.0,HsDHFR (H. sapiens)
CHEMBL668440,Nc1nc(N)c2cc3c(nc2n1)CCN(C(=O)OCc1ccccc1)C3,CHEMBL148599,IC50,nM,30000.0,CHEMBL202,IC50,uM,30.0,HsDHFR (H. sapiens)
CHEMBL668440,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,22.0,CHEMBL202,IC50,uM,0.022,HsDHFR (H. sapiens)
CHEMBL668440,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C3,CHEMBL422316,IC50,nM,5400.0,CHEMBL202,IC50,uM,5.4,HsDHFR (H. sapiens)
CHEMBL668440,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,340000.0,CHEMBL202,IC50,uM,340.0,HsDHFR (H. sapiens)
CHEMBL668440,COc1cc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc(OC)c1,CHEMBL357973,IC50,nM,22000.0,CHEMBL202,IC50,uM,22.0,HsDHFR (H. sapiens)
CHEMBL668440,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)cc1Cl)C3,CHEMBL149027,IC50,nM,1300.0,CHEMBL202,IC50,uM,1.3,HsDHFR (H. sapiens)
CHEMBL669988,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,3400.0,CHEMBL202,IC50,M,0.0000034,HsDHFR (H. sapiens)
CHEMBL669988,CCc1[nH]c(N)nc2nc(C)c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,CHEMBL154935,IC50,nM,22000.0,CHEMBL202,IC50,M,0.000022,HsDHFR (H. sapiens)
CHEMBL669988,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,22.0,CHEMBL202,IC50,M,2.2E-8,HsDHFR (H. sapiens)
CHEMBL669988,Cc1nc(N)nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c12,CHEMBL439973,IC50,nM,1200.0,CHEMBL202,IC50,M,0.0000012,HsDHFR (H. sapiens)
CHEMBL669988,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,CHEMBL225072,IC50,nM,1400.0,CHEMBL202,IC50,M,0.0000014,HsDHFR (H. sapiens)
CHEMBL669988,CCc1[nH]c(N)nc2ncc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,CHEMBL157434,IC50,nM,920.0,CHEMBL202,IC50,M,9.2E-7,HsDHFR (H. sapiens)
CHEMBL669443,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,4.3,CHEMBL202,I50,uM,0.0043,HsDHFR (H. sapiens)
CHEMBL669445,Nc1nc(=O)c2cc(CSc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2[nH]1,CHEMBL138870,IC50,nM,330.0,CHEMBL202,I50,uM,0.33,HsDHFR (H. sapiens)
CHEMBL669445,O=C(O)CCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,CHEMBL171790,IC50,nM,650.0,CHEMBL202,I50,uM,0.65,HsDHFR (H. sapiens)
CHEMBL669445,NCCCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,CHEMBL43288,IC50,nM,3800.0,CHEMBL202,I50,uM,3.8,HsDHFR (H. sapiens)
CHEMBL669445,NCCCC(NC(=O)c1ccc(SCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O,CHEMBL41161,IC50,nM,1500.0,CHEMBL202,I50,uM,1.5,HsDHFR (H. sapiens)
CHEMBL669445,NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2Cl)cc1)C(=O)O,CHEMBL38937,IC50,nM,3.0,CHEMBL202,I50,uM,0.003,HsDHFR (H. sapiens)
CHEMBL669445,NCCCC(NC(=O)c1ccc(OCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O,CHEMBL289372,IC50,nM,530.0,CHEMBL202,I50,uM,0.53,HsDHFR (H. sapiens)
CHEMBL669445,NCCCC(NC(=O)c1ccc(OCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,CHEMBL39107,IC50,nM,3800.0,CHEMBL202,I50,uM,3.8,HsDHFR (H. sapiens)
CHEMBL669445,NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(O)c3c2Cl)cc1)C(=O)O,CHEMBL288142,IC50,nM,430.0,CHEMBL202,I50,uM,0.43,HsDHFR (H. sapiens)
CHEMBL669445,Nc1nc(O)c2cc(COc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL139551,IC50,nM,170.0,CHEMBL202,I50,uM,0.17,HsDHFR (H. sapiens)
CHEMBL668271,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)C(=O)O)C(=O)O)cc1,CHEMBL160505,IC50,nM,1.35,CHEMBL202,IC50,nM,1.35,HsDHFR (H. sapiens)
CHEMBL668271,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,1.18,CHEMBL202,IC50,nM,1.18,HsDHFR (H. sapiens)
CHEMBL668272,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,1.4,CHEMBL202,IC50,nM,1.4,HsDHFR (H. sapiens)
CHEMBL668271,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](C[C@@H](F)C(=O)O)C(=O)O)cc1,CHEMBL349572,IC50,nM,0.84,CHEMBL202,IC50,nM,0.84,HsDHFR (H. sapiens)
CHEMBL669445,Nc1nc(O)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL38561,IC50,nM,100.0,CHEMBL202,I50,uM,0.1,HsDHFR (H. sapiens)
CHEMBL669445,Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL37061,IC50,nM,3.8,CHEMBL202,I50,uM,0.0038,HsDHFR (H. sapiens)
CHEMBL668271,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,0.72,CHEMBL202,IC50,nM,0.72,HsDHFR (H. sapiens)
CHEMBL668272,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,0.6,CHEMBL202,IC50,nM,0.6,HsDHFR (H. sapiens)
CHEMBL668272,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(C(=O)O)C(F)(F)CC(=O)O)cc1,CHEMBL160699,IC50,nM,1.34,CHEMBL202,IC50,nM,1.34,HsDHFR (H. sapiens)
CHEMBL669445,O=C(O)CCC(NC(=O)c1ccc(OCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,CHEMBL354121,IC50,nM,260.0,CHEMBL202,I50,uM,0.26,HsDHFR (H. sapiens)
CHEMBL669279,Nc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,CHEMBL333769,IC50,nM,320.0,CHEMBL202,I50,uM,0.32,HsDHFR (H. sapiens)
CHEMBL669279,Nc1nc(N)c2c(Sc3ccc(C(F)(F)F)cc3)cccc2n1,CHEMBL413110,IC50,nM,2600.0,CHEMBL202,I50,uM,2.6,HsDHFR (H. sapiens)
CHEMBL669279,Nc1nc(N)c2c(Sc3cccc(Cl)c3)cccc2n1,CHEMBL338742,IC50,nM,270.0,CHEMBL202,I50,uM,0.27,HsDHFR (H. sapiens)
CHEMBL669279,Nc1nc(N)c2c(Sc3ccccc3Cl)cccc2n1,CHEMBL334307,IC50,nM,92.0,CHEMBL202,I50,uM,0.092,HsDHFR (H. sapiens)
CHEMBL669279,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,IC50,nM,2600.0,CHEMBL202,I50,uM,2.6,HsDHFR (H. sapiens)
CHEMBL669279,CC(C)(C)c1ccc(Sc2c(N)ccc3nc(N)nc(N)c23)cc1,CHEMBL120588,IC50,nM,4300.0,CHEMBL202,I50,uM,4.3,HsDHFR (H. sapiens)
CHEMBL669279,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,CHEMBL7492,IC50,nM,2.0,CHEMBL202,I50,uM,0.002,HsDHFR (H. sapiens)
CHEMBL669279,Nc1nc(N)c2c(Sc3ccc(OC4CCOCC4)cc3)cccc2n1,CHEMBL121057,IC50,nM,200.0,CHEMBL202,I50,uM,0.2,HsDHFR (H. sapiens)
CHEMBL669279,COc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,CHEMBL330868,IC50,nM,3500.0,CHEMBL202,I50,uM,3.5,HsDHFR (H. sapiens)
CHEMBL669279,CC(C)COc1ccc2nc(N)nc(N)c2c1Sc1ccc(C(C)(C)C)cc1,CHEMBL121669,IC50,nM,30.0,CHEMBL202,I50,uM,0.03,HsDHFR (H. sapiens)
